"","x"
"Gm11789",0.706422018348624
"Mt2",0.706572769953052
"Agxt2",0.70668485675307
"Serpind1",0.706824512534819
"Cox19",0.707070707070707
"Sdc1",0.707070707070707
"Tmem38b",0.707253886010363
"Lims2",0.707253886010363
"Tmem147",0.707446808510639
"Nsmf",0.708860759493671
"Slc10a1",0.71001300390117
"Szrd1",0.71039603960396
"Usp4",0.710526315789473
"Lypla1",0.710526315789474
"Acadm",0.710796915167095
"Arf5",0.711316397228637
"U2af1",0.711382113821138
"Keg1",0.711382113821138
"Chrac1",0.711382113821138
"Eef1a1",0.711761297798378
"Adk",0.712473002159827
"Cox5a",0.712801330008312
"Creb3",0.712962962962963
"Cox7c",0.713238268608414
"Commd8",0.71505376344086
"Akr1c20",0.715730337078652
"Cyp2c70",0.715824468085106
"Rpp25l",0.716535433070866
"Erap1",0.716535433070866
"Cald1",0.717013888888889
"Serinc1",0.717283950617284
"Gnai2",0.71875
"2810459M11Rik",0.71875
"Slc35a3",0.71875
"Sf3b4",0.719178082191781
"Wdr26",0.719178082191781
"Chp1",0.719419924337957
"Dhrs1",0.719858156028369
"Ubxn1",0.719858156028369
"Nop10",0.719877206446661
"Pi4k2b",0.720588235294118
"Lsr",0.721311475409836
"Cyfip1",0.723333333333333
"Cwc15",0.723514211886305
"Ubc",0.72445315050604
"Atp6ap1",0.724747474747474
"Mup5",0.725388601036269
"Tmem42",0.725609756097561
"Prorsd1",0.725609756097561
"Pla2g6",0.725609756097561
"Nfic",0.725609756097561
"Lrg1",0.725852272727273
"Anxa5",0.727722772277227
"Shmt2",0.728187919463087
"Ibtk",0.729166666666667
"Ehmt2",0.729166666666667
"Fmo5",0.730019493177388
"C1qa",0.730061349693251
"Slc35b1",0.730061349693252
"Etfb",0.730074719800747
"Aprt",0.73063973063973
"Prodh",0.731197771587744
"Fbxo31",0.731343283582089
"Slc12a7",0.73134328358209
"Scrn2",0.73134328358209
"Nat8f1",0.731803430690774
"Kbtbd4",0.732558139534884
"Mzt1",0.732558139534884
"Fbxo4",0.732558139534884
"Sfr1",0.732558139534884
"Mndal",0.732558139534884
"Tm4sf1",0.732558139534884
"Hdac2",0.732558139534884
"Tgfa",0.732558139534884
"Eif3g",0.732851985559567
"Sc5d",0.733162100456621
"Uqcrfs1",0.733240223463687
"Tspan12",0.733261339092873
"Immp2l",0.733333333333333
"Bloc1s2",0.733333333333333
"Pih1d1",0.735
"Ldha",0.736692632262253
"Zswim8",0.736842105263157
"Cpsf2",0.736842105263158
"Pqbp1",0.736842105263158
"Hmgb3",0.736842105263158
"Commd2",0.736842105263158
"Rnf13",0.736842105263158
"Mthfd2l",0.736842105263158
"Zfand4",0.736842105263158
"Tmem14a",0.736842105263158
"Cnih4",0.736842105263158
"Polr1b",0.736842105263158
"AI314180",0.736842105263158
"Kpna6",0.736842105263158
"Faap20",0.736842105263158
"Prkab1",0.736842105263158
"Zfp655",0.736842105263158
"Khnyn",0.736842105263158
"Herpud2",0.736842105263158
"Dnmbp",0.736842105263158
"Ngef",0.736842105263158
"Ep400",0.736842105263158
"Snrpb2",0.736842105263158
"Serpinc1",0.738249904470768
"Eef2",0.739077669902913
"Ndufa13",0.739850676621559
"Mettl23",0.73993288590604
"Gnmt",0.740094022834117
"Wdr91",0.740384615384615
"Zfp36l2",0.740384615384615
"Nap1l1",0.740384615384615
"Unc93b1",0.740384615384615
"Ndufb6",0.740875912408759
"Pigp",0.740990990990991
"Plekha6",0.741176470588235
"Zfp467",0.741176470588235
"Ttyh2",0.741176470588235
"Rsu1",0.741176470588235
"Add1",0.741176470588235
"Rbm47",0.741176470588236
"Cnot1",0.741525423728813
"Eif2d",0.741525423728814
"Trmt1",0.741525423728814
"Afm",0.741935483870968
"Hmgb1",0.741935483870968
"Psma5",0.741935483870968
"Grhpr",0.742163491087892
"Acy3",0.74364896073903
"Cldn2",0.743961352657005
"Itih1",0.74421052631579
"Grsf1",0.745049504950495
"Isoc2b",0.74537037037037
"Set",0.74703557312253
"Chchd5",0.74703557312253
"Tpst1",0.747572815533981
"Fam160b1",0.747572815533981
"Cmbl",0.747613365155131
"Immp1l",0.748663101604278
"Thoc3",0.75
"Nrros",0.75
"Cyba",0.75
"Fads6",0.75
"Klc4",0.75
"Pnisr",0.75
"Wac",0.75
"Cycs",0.751440922190202
"Vamp5",0.751851851851852
"Agtr1a",0.751851851851852
"Naxd",0.752442996742671
"Ctnna1",0.752906976744186
"Rpl41",0.753205584841146
"Msra",0.753588516746412
"Entpd5",0.75418410041841
"Tkfc",0.754810882548109
"F11r",0.754901960784314
"Ryk",0.754901960784314
"Dgcr2",0.755681818181818
"Limd1",0.755681818181818
"Spryd3",0.755681818181818
"Prpsap2",0.755681818181818
"C4b",0.755923450789793
"Sco2",0.756172839506173
"Mup18",0.756624825662482
"Eif4a3",0.756756756756757
"Dap",0.756756756756757
"Tex264",0.757211538461539
"Psmc4",0.7578125
"Pcsk4",0.758333333333333
"Cdk5",0.758333333333333
"Nars",0.758333333333334
"Irf7",0.759322033898305
"Ormdl1",0.760869565217391
"Rab1a",0.761229314420804
"Cops5",0.761658031088083
