"","region_1","zonation"
"Nop10",2.59647842544511,-0.0586582009189864
"Emc4",1.242453324894,-0.00376632266921321
"Emc7",1.69039319220101,-0.0126291280298948
"Srp14",1.39960548974959,0.113411899201682
"Ivd",1.19687293569551,0.481588438551074
"Gchfr",2.60699484176648,0.00285820721777139
"Chp1",2.02992406323931,0.00246684921719464
"Pdia3",1.76231371031396,-0.00152947811086335
"Serf2",3.19979461797747,0.144475093091128
"Hypk",1.09550665866847,-0.00556036299434649
"B2m",3.75641247749819,-0.00468745712791402
"Sord",3.04936894957616,0.987666445741904
"Slc27a2",3.27289355464611,0.0312170034179806
"Stard7",0.997246011641069,-0.00187113304837501
"Snrpb",1.03972077083992,-0.0277705998403644
"Idh3b",1.99654121508318,-0.156276199364228
"Ddrgk1",1.51006367781935,0
"Hao1",1.90221765729781,0.0717572292017736
"Dstn",1.44208024894844,0
"Rrbp1",2.39770737350354,-0.38245814773976
"Smim26",1.17053280678105,0.00164074875436013
"Cst3",2.24879124757779,-0.127958926239315
"Fkbp1a",1.26879345380846,0.0228898018937325
"H13",1.39398727578658,0
"Pxmp4",1.74617908002957,0
"Eif2s2",1.19687293569551,-0.0815522191196798
"Ahcy",2.10184458135226,0.536064081263052
"Dynlrb1",1.91242315592788,0.00081087193052349
"Map1lc3a",0.794513457586986,1.33787431743598
"Trp53inp2",1.242453324894,0
"Acss2",0.895879734614027,-0.00457977870801166
"Ergic3",1.62756458513079,-0.0525032132313189
"Romo1",2.06641254139508,0.00230143593134256
"Scand1",0.519860385419959,0.875068224287859
"1110008F13Rik",1.52731189569109,0.180403834084749
"Rpn2",1.15129254649702,0.0373117528719842
"Hnf4a",0.895879734614027,0.23396199622379
"Serinc3",1.44208024894844,0
"Sdc4",1.51006367781935,0.0332889425691976
"Sys1",1.17053280678105,0.00323207535967742
"Ctsa",1.14108704786696,8.58263697704997e-05
"Cebpb",1.80085138027077,-0.0610069388596085
"Fam210b",0.967800252726973,0.398087417314058
"Pck1",3.89792062596265,-1.45382194285373
"Gnas",2.55747736332596,0.0092772800899798
"Ctsz",2.20851141029195,-0.0315101741144776
"Atp5e",3.59908493557472,0.00693078279074292
"Psma7",1.58902691517397,0
"Rps21",3.37473376546438,0.0523415841488813
"Ppdpf",2.27823700649188,-0.000171273816402679
"Timm17b",1.26879345380846,-0.00374079284784727
"Ebp",1.44208024894844,0.232322941029004
"Otc",2.62629428065181,-1.13320151198766
"Rgn",2.13129034026635,1.79847476453467
"Ndufb11",2.96314814812199,-0.0135505252099286
"Uba1",0.895879734614027,-0.18664860801843
"Pgrmc1",3.08867703616733,0.163227231400016
"Slc25a5",3.26844029889128,-0.838716750101892
